timestamp,method,runtime_s,system
2022-04-29 13:00:00,LSTM-FRO,37.163493532037336,69
2022-04-29 13:00:00,Transformer-FRO,46.9025451707349,69
2022-04-29 13:15:00,CVaR-DFL-FRO,63.90133249366275,69
2022-04-29 13:15:00,DFL-FRO,63.19886168400832,69
2022-04-29 13:15:00,LSTM-FRO,51.779195603245796,69
2022-04-29 13:15:00,Transformer-FRO,49.02142466281677,69
2022-04-29 13:30:00,CVaR-DFL-FRO,65.6135272295016,69
2022-04-29 13:30:00,DFL-FRO,54.1152019129856,69
2022-04-29 13:30:00,LSTM-FRO,38.84397122410251,69
2022-04-29 13:30:00,Transformer-FRO,37.89383642539981,69
2022-04-29 13:45:00,CVaR-DFL-FRO,65.41050613399908,69
2022-04-29 13:45:00,DFL-FRO,42.10344411234206,69
2022-04-29 13:45:00,LSTM-FRO,42.25662540327487,69
2022-04-29 13:45:00,Transformer-FRO,44.97727321134698,69
2022-04-29 14:00:00,CVaR-DFL-FRO,56.220167256876806,69
2022-04-29 14:00:00,DFL-FRO,53.5939847166309,69
2022-04-29 14:00:00,LSTM-FRO,40.04503429824439,69
2022-04-29 14:00:00,Transformer-FRO,46.200168472477145,69
2022-04-29 14:15:00,CVaR-DFL-FRO,57.363767249297226,69
2022-04-29 14:15:00,DFL-FRO,59.04165687476171,69
2022-04-29 14:15:00,LSTM-FRO,44.918839963783604,69
2022-04-29 14:15:00,Transformer-FRO,39.786334686933785,69
2022-04-29 14:30:00,CVaR-DFL-FRO,70.90207417721727,69
2022-04-29 14:30:00,DFL-FRO,66.24944340237735,69
2022-04-29 14:30:00,LSTM-FRO,54.91062463465619,69
2022-04-29 14:30:00,Transformer-FRO,55.913902234191305,69
2022-04-29 14:45:00,CVaR-DFL-FRO,58.42256839845046,69
2022-04-29 14:45:00,DFL-FRO,53.76946807539672,69
2022-04-29 14:45:00,LSTM-FRO,37.97676411987694,69
2022-04-29 14:45:00,Transformer-FRO,35.46952209001911,69
2022-04-29 15:00:00,CVaR-DFL-FRO,37.8728982652858,69
2022-04-29 15:00:00,DFL-FRO,52.0600694511075,69
2022-04-29 15:00:00,LSTM-FRO,34.848515763596914,69
2022-04-29 15:00:00,Transformer-FRO,43.089798644829266,69
2022-04-29 15:15:00,CVaR-DFL-FRO,73.61482068369327,69
2022-04-29 15:15:00,DFL-FRO,55.008253867412385,69
2022-04-29 15:15:00,LSTM-FRO,34.726393012824026,69
2022-04-29 15:15:00,Transformer-FRO,30.06598634590063,69
2022-04-29 15:30:00,CVaR-DFL-FRO,48.39073379971382,69
2022-04-29 15:30:00,DFL-FRO,56.87400372221434,69
2022-04-29 15:30:00,LSTM-FRO,34.96808709634651,69
2022-04-29 15:30:00,Transformer-FRO,52.10879658080105,69
2022-04-29 15:45:00,CVaR-DFL-FRO,79.03590260242602,69
2022-04-29 15:45:00,DFL-FRO,43.537169161038015,69
2022-04-29 15:45:00,LSTM-FRO,31.87655278088538,69
2022-04-29 15:45:00,Transformer-FRO,54.7343327982224,69
2022-04-29 16:00:00,CVaR-DFL-FRO,84.24033385572989,69
2022-04-29 16:00:00,DFL-FRO,64.90361759738815,69
2022-04-29 16:00:00,LSTM-FRO,35.357286612665206,69
2022-04-29 16:00:00,Transformer-FRO,53.422315216092954,69
2022-04-29 16:15:00,CVaR-DFL-FRO,69.91864643099133,69
2022-04-29 16:15:00,DFL-FRO,85.1408492541492,69
2022-04-29 16:15:00,LSTM-FRO,54.96762838019242,69
2022-04-29 16:15:00,Transformer-FRO,84.5706597953961,69
2022-04-29 16:30:00,CVaR-DFL-FRO,71.92814089214745,69
2022-04-29 16:30:00,DFL-FRO,64.65605510106654,69
2022-04-29 16:30:00,LSTM-FRO,37.69128573407568,69
2022-04-29 16:30:00,Transformer-FRO,56.93602589079067,69
2022-04-29 16:45:00,CVaR-DFL-FRO,87.04316779931861,69
2022-04-29 16:45:00,DFL-FRO,41.12442195560473,69
2022-04-29 16:45:00,LSTM-FRO,44.679413405584256,69
2022-04-29 16:45:00,Transformer-FRO,39.07848016993485,69
2022-04-29 17:00:00,CVaR-DFL-FRO,48.154740017182476,69
2022-04-29 17:00:00,DFL-FRO,55.98833602418302,69
2022-04-29 17:00:00,LSTM-FRO,33.2718774956278,69
2022-04-29 17:00:00,Transformer-FRO,80.37298525070678,69
2022-04-29 17:15:00,CVaR-DFL-FRO,63.15643885285994,69
2022-04-29 17:15:00,DFL-FRO,38.594741938024384,69
2022-04-29 17:15:00,LSTM-FRO,43.904702365234165,69
2022-04-29 17:15:00,Transformer-FRO,39.24823516643286,69
2022-04-29 17:30:00,CVaR-DFL-FRO,62.969952257608696,69
2022-04-29 17:30:00,DFL-FRO,38.107050122502265,69
2022-04-29 17:30:00,LSTM-FRO,29.962153164478043,69
2022-04-29 17:30:00,Transformer-FRO,55.24168259449912,69
2022-04-29 17:45:00,CVaR-DFL-FRO,49.47277431217568,69
2022-04-29 17:45:00,DFL-FRO,62.68310425782148,69
2022-04-29 17:45:00,LSTM-FRO,36.90474502526288,69
2022-04-29 17:45:00,Transformer-FRO,54.74004901001937,69
2022-04-29 18:00:00,CVaR-DFL-FRO,89.76605784106266,69
2022-04-29 18:00:00,DFL-FRO,55.799867641511234,69
2022-04-29 18:00:00,LSTM-FRO,66.61961802905614,69
2022-04-29 18:00:00,Transformer-FRO,39.568188322267304,69
2022-04-29 18:15:00,CVaR-DFL-FRO,53.44781516792147,69
2022-04-29 18:15:00,DFL-FRO,47.88583029692551,69
2022-04-29 18:15:00,LSTM-FRO,37.76932916641768,69
2022-04-29 18:15:00,Transformer-FRO,62.36721893620521,69
2022-04-29 18:30:00,CVaR-DFL-FRO,51.86245802486787,69
2022-04-29 18:30:00,DFL-FRO,36.18889357704851,69
2022-04-29 18:30:00,LSTM-FRO,53.095203299458404,69
2022-04-29 18:30:00,Transformer-FRO,50.647446647644,69
2022-04-29 18:45:00,CVaR-DFL-FRO,63.33178190731027,69
2022-04-29 18:45:00,DFL-FRO,42.62561115838686,69
2022-04-29 18:45:00,LSTM-FRO,46.483719767839055,69
2022-04-29 18:45:00,Transformer-FRO,52.88718141004005,69
2022-04-29 19:00:00,CVaR-DFL-FRO,73.77854394831208,69
2022-04-29 19:00:00,DFL-FRO,56.75143258161067,69
2022-04-29 19:00:00,LSTM-FRO,41.1611215155871,69
2022-04-29 19:00:00,Transformer-FRO,41.215874054218894,69
2022-04-29 19:15:00,CVaR-DFL-FRO,53.23069111459327,69
2022-04-29 19:15:00,DFL-FRO,55.291568406627555,69
2022-04-29 19:15:00,LSTM-FRO,37.250670679593746,69
2022-04-29 19:15:00,Transformer-FRO,61.22139674687064,69
2022-04-29 19:30:00,CVaR-DFL-FRO,53.24644165041306,69
2022-04-29 19:30:00,DFL-FRO,63.065993814356005,69
2022-04-29 19:30:00,LSTM-FRO,54.89779552998361,69
2022-04-29 19:30:00,Transformer-FRO,39.7171260547945,69
2022-04-29 19:45:00,CVaR-DFL-FRO,66.39795511312808,69
2022-04-29 19:45:00,DFL-FRO,74.5090552198418,69
2022-04-29 19:45:00,LSTM-FRO,40.96076354796343,69
2022-04-29 19:45:00,Transformer-FRO,33.05385520774981,69
2022-04-29 20:00:00,CVaR-DFL-FRO,45.137867906383526,69
2022-04-29 20:00:00,DFL-FRO,51.335903270721445,69
2022-04-29 20:00:00,LSTM-FRO,57.60308984469284,69
2022-04-29 20:00:00,Transformer-FRO,62.73976580339971,69
2022-04-29 20:15:00,CVaR-DFL-FRO,51.435434089497235,69
2022-04-29 20:15:00,DFL-FRO,60.342406295250086,69
2022-04-29 20:15:00,LSTM-FRO,36.75504546305423,69
2022-04-29 20:15:00,Transformer-FRO,43.32042863007639,69
2022-04-29 20:30:00,CVaR-DFL-FRO,50.76450605230737,69
2022-04-29 20:30:00,DFL-FRO,53.44654476738976,69
2022-04-29 20:30:00,LSTM-FRO,42.9294946734098,69
2022-04-29 20:30:00,Transformer-FRO,47.59102016271527,69
2022-04-29 20:45:00,CVaR-DFL-FRO,55.03545330832937,69
2022-04-29 20:45:00,DFL-FRO,49.746183824508236,69
2022-04-29 20:45:00,LSTM-FRO,46.58092577028858,69
2022-04-29 20:45:00,Transformer-FRO,69.30530570826983,69
2022-04-29 21:00:00,CVaR-DFL-FRO,58.34602058068832,69
2022-04-29 21:00:00,DFL-FRO,52.3150206485503,69
2022-04-29 21:00:00,LSTM-FRO,45.728573734705186,69
2022-04-29 21:00:00,Transformer-FRO,59.220534222600506,69
2022-04-29 21:15:00,CVaR-DFL-FRO,86.80690096736069,69
2022-04-29 21:15:00,DFL-FRO,66.57920708380898,69
2022-04-29 21:15:00,LSTM-FRO,33.15955834851279,69
2022-04-29 21:15:00,Transformer-FRO,53.54443645859524,69
2022-04-29 21:30:00,CVaR-DFL-FRO,71.97484060658567,69
2022-04-29 21:30:00,DFL-FRO,44.72612964648989,69
2022-04-29 21:30:00,LSTM-FRO,37.16170394812269,69
2022-04-29 21:30:00,Transformer-FRO,58.43720972492677,69
2022-04-29 21:45:00,CVaR-DFL-FRO,60.29951619452241,69
2022-04-29 21:45:00,DFL-FRO,69.02365891582198,69
2022-04-29 21:45:00,LSTM-FRO,40.808699065469966,69
2022-04-29 21:45:00,Transformer-FRO,40.791280114418576,69
2022-04-29 22:00:00,CVaR-DFL-FRO,57.391950546125805,69
2022-04-29 22:00:00,DFL-FRO,73.82512500478265,69
2022-04-29 22:00:00,LSTM-FRO,35.778653759903996,69
2022-04-29 22:00:00,Transformer-FRO,54.84921044577553,69
2022-04-29 22:15:00,CVaR-DFL-FRO,71.50123271932262,69
2022-04-29 22:15:00,DFL-FRO,55.334039139480375,69
2022-04-29 22:15:00,LSTM-FRO,48.59673441402302,69
2022-04-29 22:15:00,Transformer-FRO,58.906856727987076,69
2022-04-29 22:30:00,CVaR-DFL-FRO,65.4001415626018,69
2022-04-29 22:30:00,DFL-FRO,57.813674480039616,69
2022-04-29 22:30:00,LSTM-FRO,47.73644489193908,69
2022-04-29 22:30:00,Transformer-FRO,54.8748163731881,69
2022-04-29 22:45:00,CVaR-DFL-FRO,71.74270869621888,69
2022-04-29 22:45:00,DFL-FRO,41.42488632820427,69
2022-04-29 22:45:00,LSTM-FRO,28.693609225787387,69
2022-04-29 22:45:00,Transformer-FRO,45.29257665012581,69
2022-04-29 23:00:00,CVaR-DFL-FRO,79.12583655641771,69
2022-04-29 23:00:00,DFL-FRO,88.08908137023491,69
2022-04-29 23:00:00,LSTM-FRO,29.578285658206497,69
2022-04-29 23:00:00,Transformer-FRO,22.297784022795703,69
2022-04-29 23:15:00,CVaR-DFL-FRO,49.06801788315385,69
2022-04-29 23:15:00,DFL-FRO,66.82109475794081,69
2022-04-29 23:15:00,LSTM-FRO,32.84431459891945,69
2022-04-29 23:15:00,Transformer-FRO,52.74297437200535,69
2022-04-29 23:30:00,CVaR-DFL-FRO,38.254968432580135,69
2022-04-29 23:30:00,DFL-FRO,56.86595623332675,69
2022-04-29 23:30:00,LSTM-FRO,43.44706149173573,69
2022-04-29 23:30:00,Transformer-FRO,48.27652235330277,69
2022-04-29 23:45:00,CVaR-DFL-FRO,59.76880912946161,69
2022-04-29 23:45:00,DFL-FRO,55.574763334024496,69
2022-04-29 23:45:00,LSTM-FRO,63.73448741451294,69
2022-04-29 23:45:00,Transformer-FRO,43.81864237164251,69
